data_referencia,2020-08-15,2021-05-15,2022-08-15,2023-03-15,2023-05-15,2024-08-15,2025-05-15,2026-08-15,2027-05-15,2028-08-15,2029-05-15,2030-08-15,2031-05-15,2032-08-15,2033-05-15,2035-05-15,2037-05-15,2040-08-15,2045-05-15,2050-08-15,2055-05-15,2060-08-15
2024-02-02,,,,,,6.7282,5.739200000000001,5.4726,5.49,5.51,5.526000000000001,5.5066,,5.602200000000001,5.57,5.6,,5.6255,5.6901,5.6867,5.681400000000001,5.7048
2024-02-05,,,,,,6.735,5.771,5.5,5.525799999999999,5.5332,5.54,5.51,,5.5956,5.570100000000001,5.6044,,5.6331,5.7,5.6979,5.6916,5.7159
2024-02-06,,,,,,6.7172,5.75,5.4955,5.496,5.5,5.51,5.4799999999999995,,5.5699,5.5409,5.583999999999999,,5.61,5.6853,5.6785,5.6757,5.7
2024-02-07,,,,,,6.7333,5.7387,5.4919,5.4776,5.4825,5.5042,5.4705,,5.57,5.54,5.58,,5.6078,5.684,5.6727,5.6701,5.6946
2024-02-08,,,,,,6.61,5.7098,5.5162,5.496900000000001,5.4901,5.510600000000001,5.49,,5.5905,5.5689,5.6065,,5.63,5.6947,5.6886,5.6857,5.714800000000001
2024-02-09,,,,,,6.6017,5.7205,5.4965,5.47,5.4621,5.4773,5.4653,,5.5692,5.551899999999999,5.589999999999999,,5.6117,5.6792,5.6727,5.6703,5.696599999999999
2024-02-14,,,,,,6.5782,5.7434,5.5205,5.4799999999999995,5.474200000000001,5.4901,5.4865,,5.589999999999999,5.5711,5.62,,5.6372,5.7029,5.6986,5.695100000000001,5.7293
2024-02-15,,,,,,6.5667,5.7398,5.5037,5.46,5.46,5.47,5.4656,,5.5775,5.5638,5.6048,,5.625,5.6907,5.687,5.6827,5.7176
2024-02-16,,,,,,6.58,5.7545,5.5276,5.477200000000001,5.473999999999999,5.4921,5.4875,,5.5968,5.58,5.62,,5.65,5.7009,5.6979,5.69,5.7299999999999995
2024-02-19,,,,,,6.6199,5.75,5.5455,5.4998,5.49,5.5094,5.4981,,5.6092,5.5878,5.6275,,5.6537999999999995,5.7078,5.7,5.69,5.7322
2024-02-20,,,,,,6.7864,5.7741,5.53,5.499900000000001,5.4882,5.5081,5.4964,,5.603,5.5839,5.625,,5.6471,5.698,5.6949,5.686100000000001,5.7342
2024-02-21,,,,,,6.75,5.762099999999999,5.5039,5.4799999999999995,5.4743,5.4981,5.49,,5.589999999999999,5.5747,5.6139,,5.6409,5.6925,5.6887,5.68,5.7284
2024-02-22,,,,,,6.79,5.7729,5.5301,5.5092,5.5,5.5232,5.5126,,5.61,5.594,5.6273,,5.6569,5.7116,5.7064,5.6989,5.742399999999999
2024-02-23,,,,,,6.822,5.8145,5.5734,5.5458,5.533,5.5533,5.5452,,5.6327,5.6176,5.6557,,5.68,5.7329,5.7299999999999995,5.72,5.764
2024-02-26,,,,,,6.9079,5.8944,5.6598,5.6,5.5722,5.5967,5.592800000000001,,5.676899999999999,5.660000000000001,5.6972,,5.7159,5.7631,5.76,5.7482,5.7934
2024-02-27,,,,,,7.036499999999999,5.873399999999999,5.6179,5.556400000000001,5.5499,5.56,5.5555,,5.6479,5.6402,5.6786,,5.7071,5.76,5.7566,5.7453,5.79
2024-02-28,,,,,,7.1703,5.940400000000001,5.6641,5.5854,5.579,5.5938,5.5769,,5.6547,5.6447,5.6777,,5.7,5.7507,5.7532,5.7445,5.7833
2024-02-29,,,,,,7.2967,5.9416,5.6354,5.5522,5.547199999999999,5.57,5.55,,5.64,5.6327,5.67,,5.6858,5.7431,5.745,5.739200000000001,5.7744
2024-03-01,,,,,,7.47,5.9632,5.647,5.56,5.5565,5.58,5.5666,,5.6619,5.6537,5.69,,5.7069,5.76,5.7646,5.7555,5.7906
2024-03-04,,,,,,7.506099999999999,5.975699999999999,5.65,5.583800000000001,5.5854,5.6034,5.589999999999999,,5.6934,5.6825,5.7064,,5.7256,5.777499999999999,5.7802,5.7700000000000005,5.800199999999999
2024-03-05,,,,,,7.54,5.963299999999999,5.64,5.58,5.5894,5.6054,5.5854,,5.6762,5.6714,5.6987,,5.722500000000001,5.7759,5.79,5.78,5.81
2024-03-06,,,,,,7.5901,5.9594,5.63,5.556400000000001,5.562400000000001,5.58,5.5616,,5.6547,5.6573,5.684599999999999,,5.707,5.7563,5.766,5.757799999999999,5.786
2024-03-07,,,,,,7.62,5.97,5.6329,5.56,5.5617,5.58,5.5505,,5.6512,5.652499999999999,5.6841,,5.7035,5.7545,5.7639,5.7563,5.783499999999999
2024-03-08,,,,,,7.6837,6.0018,5.6691,5.589999999999999,5.5922,5.61,5.5767,,5.673,5.6728,5.7,,5.7211,5.7776,5.7874,5.78,5.8056
2024-03-11,,,,,,7.7201,6.0,5.657199999999999,5.5856,5.589999999999999,5.6091,5.5772,,5.672,5.67,5.6972,,5.720999999999999,5.774300000000001,5.78,5.7691,5.8
2024-03-12,,,,,,7.8,6.01,5.6545,5.5775999999999994,5.5888,5.6072,5.5881,,5.69,5.69,5.7101,,5.728699999999999,5.7801,5.7801,5.7718,5.8022
2024-03-13,,,,,,7.8402,6.0292,5.6517,5.5628,5.5835,5.6021,5.5852,,5.6854,5.68,5.7,,5.7275,5.7757,5.776000000000001,5.7700000000000005,5.8029
2024-03-14,,,,,,7.915,6.0993,5.730200000000001,5.64,5.6407,5.660000000000001,5.6329,,5.716500000000001,5.7171,5.736200000000001,,5.7555,5.8112,5.82,5.81,5.8365
2024-03-15,,,,,,8.0144,6.1258,5.7966,5.7,5.6909,5.7005,5.67,,5.75,5.7541,5.7694,,5.7902,5.8502,5.86,5.8468,5.874
2024-03-18,,,,,,7.9824,6.1,5.827,5.7458,5.7502,5.76,5.72,,5.7996,5.797,5.8226,,5.8279,5.8883,5.8952,5.886,5.9081
2024-03-19,,,,,,7.8656999999999995,6.1058,5.8026,5.725500000000001,5.74,5.7476,5.713299999999999,,5.7946,5.7919,5.8121,,5.8235,5.8823,5.89,5.88,5.9
2024-03-20,,,,,,7.8795,6.0498,5.72,5.68,5.7,5.7069,5.6774,,5.7700000000000005,5.7688,5.7849,,5.795899999999999,5.8566,5.859,5.852200000000001,5.871900000000001
2024-03-21,,,,,,7.826100000000001,6.0642,5.78,5.7631,5.774300000000001,5.78,5.7601,,5.8497,5.8371,5.839,,5.8471,5.8943,5.8975,5.8891,5.9073
2024-03-22,,,,,,7.9039,6.0434,5.7700000000000005,5.7654,5.785199999999999,5.7986,5.78,,5.8562,5.8388,5.8458,,5.8569,5.9037999999999995,5.9144,5.9028,5.917700000000001
2024-03-25,,,,,,7.9168,6.062,5.7613,5.753,5.7749,5.7938,5.7687,,5.8326,5.8224,5.833999999999999,,5.8468,5.89,5.898000000000001,5.89,5.905499999999999
2024-03-26,,,,,,7.6935,6.015,5.7700000000000005,5.76,5.780499999999999,5.78,5.7602,,5.8345,5.8287,5.86,,5.8647,5.8992,5.9098,5.8997,5.9146
2024-03-27,,,,,,7.7876,5.96,5.7168,5.714800000000001,5.75,5.7535,5.740900000000001,,5.8167,5.8147,5.8359,,5.844699999999999,5.8823,5.8718,5.86,5.8778
2024-03-28,,,,,,7.7961,5.96,5.68,5.6824,5.726,5.7433,5.7399,,5.8232,5.8227,5.8471,,5.8575,5.8911,5.8839,5.8747,5.8900999999999994
2024-04-01,,,,,,7.74,5.9503,5.6994,5.714800000000001,5.7729,5.7817,5.7694,,5.8476,5.847,5.8768,,5.891799999999999,5.9203,5.9169,5.9118,5.93
2024-04-02,,,,,,7.784,5.99,5.7367,5.7371,5.7878,5.7973,5.7869,,5.8681,5.866,5.89,,5.9007,5.9233,5.92,5.9143,5.9342
2024-04-03,,,,,,7.6499,5.9459,5.722,5.7226,5.78,5.7951,5.7871,,5.8636,5.8639,5.8823,,5.8946,5.925400000000001,5.9256,5.9238,5.9457
2024-04-04,,,,,,7.5114,5.8557,5.6776,5.7,5.7753,5.7921,5.7916,,5.8782,5.8829,5.9,,5.9153,5.9523,5.9594,5.9555,5.9745
2024-04-05,,,,,,7.3151,5.8127,5.7033,5.7338,5.803,5.8221,5.82,,5.910000000000001,5.910000000000001,5.93,,5.9478,5.9838,5.99,5.986399999999999,6.002900000000001
2024-04-08,,,,,,7.3979,5.8774,5.7376,5.76,5.82,5.8285,5.82,,5.9058,5.9052,5.9276,,5.9375,5.9746,5.977200000000001,5.97,5.987900000000001
2024-04-09,,,,,,7.4888,5.9169,5.7465,5.75,5.8,5.81,5.8,,5.8806,5.8824,5.902300000000001,,5.9168,5.96,5.96,5.957,5.9764
2024-04-10,,,,,,7.57,5.9841,5.8768,5.874900000000001,5.9097,5.910000000000001,5.8974,,5.9596,5.9631,5.9799999999999995,,5.9844,6.0222,6.0231,6.0175,6.0351
2024-04-11,,,,,,7.6548,5.9992,5.92,5.9191,5.9336,5.9306,5.910199999999999,,5.967,5.9734,5.987900000000001,,5.993900000000001,6.0248,6.03,6.021499999999999,6.04
2024-04-12,,,,,,7.5234,5.93,5.910000000000001,5.912,5.9263,5.9227,5.9,,5.9562,5.9622,5.9723,,5.980200000000001,6.0141,6.0231,6.017,6.0358
2024-04-15,,,,,,7.53,5.9726,5.97,5.9729,5.9904,5.9773,5.9519,,5.9926,6.0071,6.0131,,6.0189,6.0469,6.0572,6.0523,6.0657
2024-04-16,,,,,,7.5854,6.091,6.1636,6.159,6.1704,6.114200000000001,6.0741,,6.0923,6.1,6.0939,,6.0953,6.1146,6.131099999999999,6.12,6.1313
2024-04-17,,,,,,7.7137,6.2787,6.357,6.3127,6.2741,6.1551,6.1062,,6.11,6.11,6.089999999999999,,6.0935,6.11,6.126,6.12,6.1286
2024-04-18,,,,,,7.836800000000001,6.2700000000000005,6.29,6.25,6.2153,6.15,6.1,,6.101,6.1,6.065599999999999,,6.07,6.08,6.0965,6.092999999999999,6.1034
2024-04-19,,,,,,7.8443,6.2404,6.2128,6.173700000000001,6.160000000000001,6.1273,6.05,,6.0629,6.0774,6.0616,,6.063899999999999,6.0674,6.089999999999999,6.08,6.089999999999999
2024-04-22,,,,,,7.8607,6.22,6.17,6.18,6.177,6.1469,6.0697,,6.089999999999999,6.089999999999999,6.0712,,6.0664,6.0698,6.08,6.0727,6.0921
2024-04-23,,,,,,7.9249,6.2299999999999995,6.2,6.21,6.2033,6.17,6.089999999999999,,6.1068,6.1077,6.086800000000001,,6.08,6.083999999999999,6.1039,6.0879,6.1071
2024-04-24,,,,,,7.911700000000001,6.2456000000000005,6.26,6.25,6.24,6.21,6.12,,6.1396,6.1408,6.12,,6.1086,6.1093,6.1309,6.115,6.1339
2024-04-25,,,,,,7.9094,6.25,6.2387,6.2311,6.25,6.2243,6.155300000000001,,6.1719,6.1703,6.147,,6.1246,6.1199,6.14,6.123,6.1334
2024-04-26,,,,,,8.0274,6.2,6.1451,6.1451,6.1725,6.1746,6.13,,6.1593,6.160000000000001,6.148000000000001,,6.112900000000001,6.1153,6.13,6.1081,6.1225
2024-04-29,,,,,,8.0481,6.2231,6.1267,6.1217,6.17,6.1762,6.1322,,6.162,6.1634,6.1549,,6.1132,6.1156,6.1267,6.1065,6.12
2024-04-30,,,,,,8.1015,6.3198,6.26,6.259,6.2848,6.2761,6.2337,,6.2967,6.298,6.2878,,6.210299999999999,6.2239,6.233,6.213500000000001,6.223
2024-05-02,,,,,,8.1078,6.2525,6.21,6.1954,6.21,6.2,6.1581,,6.2333,6.2356,6.2451,,6.1838,6.1887,6.2053,6.1841,6.1948
2024-05-03,,,,,,7.8743,6.143300000000001,6.160000000000001,6.15,6.160000000000001,6.146,6.103699999999999,,6.18,6.182899999999999,6.1887,,6.1445,6.1546,6.169,6.15,6.156
2024-05-06,,,,,,7.7052,6.1556,6.2121,6.193599999999999,6.2037,6.1927,6.1446,,6.2264,6.2456000000000005,6.2487,,6.1938,6.2,6.2157,6.1988,6.1961
2024-05-07,,,,,,7.823,6.1239,6.203,6.184,6.1937,6.1788,6.1316,,6.2029,6.2149,6.2018,,6.1561,6.1636,6.1734,6.1611,6.1562
2024-05-08,,,,,,9.2187,6.0876,6.1958,6.17,6.19,6.18,6.1301,,6.1928,6.2047,6.2007,,6.1569,6.1627,6.1742,6.1619,6.1579
2024-05-09,,,,,,9.1407,6.06,6.077,6.0381,6.0909,6.0969,6.0553,,6.1407,6.152499999999999,6.1586,,6.1293999999999995,6.1419,6.1533,6.1444,6.1402
2024-05-10,,,,,,9.3993,6.0832,6.0995,6.0573,6.1027,6.1102,6.0867,,6.18,6.1853,6.19,,6.1577,6.1695,6.1842,6.1756,6.175
2024-05-13,,,,,,9.3657,6.0652,6.1295,6.089999999999999,6.13,6.14,6.1066,,6.1851,6.1875,6.1932,,6.1524,6.1757,6.1926,6.1862,6.1929
2024-05-14,,,,,,9.1149,6.12,6.1536,6.0927,6.1135,6.11,6.0782,,6.160000000000001,6.1578,6.160000000000001,,6.1271,6.160000000000001,6.18,6.166000000000001,6.1789
2024-05-15,,,,,,9.1034,6.1576,6.1453,6.073100000000001,6.089999999999999,6.0839,6.06,,6.146,6.1515,6.15,,6.1169,6.15,6.1728,6.160000000000001,6.1655
2024-05-16,,,,,,9.1545,6.08,6.0708,6.0224,6.0558,6.05,6.0265,,6.1054,6.1,6.0949,,6.06,6.1023,6.1226,6.11,6.1227
2024-05-17,,,,,,9.205699999999998,6.0653,6.0726,6.0371,6.0749,6.07,6.0368,,6.1103,6.11,6.1041,,6.08,6.1237,6.14,6.126,6.134099999999999
2024-05-20,,,,,,9.393600000000001,6.0435,6.0908,6.07,6.1,6.085299999999999,6.0523,,6.123600000000001,6.122099999999999,6.1243,,6.0974,6.1412,6.1541,6.1429,6.15
2024-05-21,,,,,,9.4372,6.0299,6.0949,6.0721,6.11,6.0978,6.0568,,6.12,6.122099999999999,6.128099999999999,,6.0925,6.1437,6.1565,6.1441,6.15
2024-05-22,,,,,,9.1297,6.0482,6.160000000000001,6.149499999999999,6.1719,6.148000000000001,6.0962000000000005,,6.15,6.15,6.1546,,6.112,6.1623,6.1796,6.1656,6.1724000000000006
2024-05-23,,,,,,9.0852,6.04,6.17,6.1367,6.1536,6.1317,6.0719,,6.1151,6.12,6.13,,6.0929,6.1348,6.1579,6.1468,6.1499
2024-05-24,,,,,,8.971,6.054899999999999,6.2016,6.17,6.185899999999999,6.1577,6.0899,,6.13,6.1337,6.1466,,6.1053,6.15,6.17,6.1611,6.1644
2024-05-27,,,,,,8.9288,6.0301,6.1671,6.1454,6.17,6.1621,6.094500000000001,,6.1429,6.1563,6.1698,,6.1308,6.174,6.1943,6.1771,6.1836
2024-05-28,,,,,,8.9281,6.0301,6.155300000000001,6.1436,6.1785,6.160000000000001,6.0985,,6.1475,6.160000000000001,6.1672,,6.1283,6.1694,6.1822,6.1639,6.1768
2024-05-29,,,,,,9.0383,6.0759,6.2366,6.2251,6.2466,6.226999999999999,6.164,,6.2077,6.21,6.2171,,6.172199999999999,6.2,6.21,6.1938,6.2079
2024-05-31,,,,,,8.8879,6.07,6.1942,6.2,6.216500000000001,6.19,6.1336,,6.1743,6.173700000000001,6.1806,,6.14,6.1683,6.1781999999999995,6.160199999999999,6.18
2024-06-03,,,,,,8.8852,6.1199,6.1927,6.2018,6.21,6.1872,6.13,,6.187,6.1827,6.1954,,6.1518,6.1786,6.1882,6.1708,6.19
2024-06-04,,,,,,8.855,6.12,6.22,6.2222,6.2331,6.2218,6.1637,,6.2237,6.2224,6.2299999999999995,,6.1808,6.2035,6.2173,6.1962,6.2173
2024-06-05,,,,,,8.8824,6.1952,6.2722,6.2725,6.2729,6.2568,6.2,,6.2622,6.262300000000001,6.26,,6.2079,6.237900000000001,6.25,6.2337,6.247
2024-06-06,,,,,,8.8946,6.1551,6.2299999999999995,6.2299999999999995,6.236399999999999,6.2264,6.160000000000001,,6.2273,6.228,6.2284,,6.178,6.2154,6.2299999999999995,6.2082,6.2274
2024-06-07,,,,,,9.1076,6.3121,6.399300000000001,6.4083,6.3907,6.3664,6.2826,,6.3316,6.330800000000001,6.3235,,6.2589,6.300199999999999,6.3158,6.2973,6.3198
2024-06-10,,,,,,8.8791,6.2887,6.4258,6.43,6.407000000000001,6.3563,6.2716,,6.3226,6.3298,6.33,,6.2700000000000005,6.3013,6.3226,6.3,6.3237
2024-06-11,,,,,,9.0728,6.26,6.4343,6.43,6.4182,6.37,6.2971,,6.3538,6.36,6.3548,,6.2937,6.3317,6.358399999999999,6.3344,6.3565
2024-06-12,,,,,,9.2458,6.3167,6.5476,6.5531,6.539499999999999,6.4911,6.4306,,6.472699999999999,6.47,6.4673,,6.3989,6.4323,6.451,6.43,6.445299999999999
2024-06-13,,,,,,9.3911,6.2978,6.5274,6.53,6.51,6.4676,6.3946,,6.4378,6.43,6.425400000000001,,6.35,6.389,6.410000000000001,6.391,6.410000000000001
2024-06-14,,,,,,9.9,6.286700000000001,6.5200000000000005,6.51,6.4799999999999995,6.4378,6.3559,,6.410199999999999,6.4149,6.4,,6.3332,6.3625,6.382799999999999,6.37,6.3932
2024-06-17,,,,,,10.2233,6.33,6.5642,6.5676,6.5321,6.4545,6.36,,6.4095,6.4,6.3797,,6.3197,6.36,6.38,6.365,6.3905
2024-06-18,,,,,,9.8493,6.3191,6.573100000000001,6.56,6.5059,6.4121,6.3375,,6.39,6.39,6.3769,,6.312400000000001,6.362699999999999,6.3878,6.368,6.4011
2024-06-19,,,,,,9.8728,6.3253,6.577,6.5667,6.51,6.4229,6.3543,,6.4,6.405300000000001,6.3875,,6.3232,6.3727,6.3938,6.3683,6.3983
2024-06-20,,,,,,9.9683,6.18,6.4623,6.4507,6.44,6.37,6.3207,,6.3902,6.3956,6.384,,6.316,6.368,6.3864,6.3649,6.3942
2024-06-21,,,,,,10.3084,6.1605,6.3906,6.369,6.3722,6.3254,6.2654,,6.3329,6.33,6.3298,,6.267,6.32,6.3409,6.3191,6.3444
2024-06-24,,,,,,9.9187,6.1468,6.36,6.338,6.35,6.3181,6.250099999999999,,6.3151,6.3123,6.3192,,6.2602,6.3167,6.3436,6.3175,6.3575
2024-06-25,,,,,,8.1573,6.1672,6.339999999999999,6.339800000000001,6.38,6.3457,6.2974000000000006,,6.3729,6.368900000000001,6.3637,,6.301700000000001,6.3668,6.3864,6.3575,6.39
2024-06-26,,,,,,8.1388,6.24,6.39,6.3899,6.4129,6.3829,6.344699999999999,,6.4139,6.42,6.4063,,6.335500000000001,6.3953,6.410000000000001,6.378099999999999,6.410000000000001
2024-06-27,,,,,,8.0697,6.2425,6.3935,6.3932,6.43,6.3891,6.3592,,6.43,6.4244,6.410000000000001,,6.3467,6.4057,6.4206,6.39,6.4181
2024-06-28,,,,,,7.999900000000001,6.341,6.5394,6.5466,6.5537,6.51,6.46,,6.526000000000001,6.5176,6.5107,,6.4396,6.4968,6.5043,6.4777,6.5012
2024-07-01,,,,,,7.841,6.482,6.7035,6.7104,6.7052,6.6487,6.5925,,6.63,6.6167,6.6,,6.5032,6.5574,6.5458,6.5236,6.5391
2024-07-02,,,,,,7.9994,6.47,6.736200000000001,6.7299,6.72,6.65,6.589999999999999,,6.622,6.6,6.5865,,6.4893,6.5445,6.5507,6.5200000000000005,6.5392
2024-07-03,,,,,,8.1267,6.414700000000001,6.6532,6.6367,6.6163,6.5379,6.4838,,6.51,6.503,6.4853,,6.4028,6.47,6.4778,6.4488,6.4619
2024-07-04,,,,,,8.4242,6.29,6.499900000000001,6.4867,6.4821,6.421,6.377,,6.411,6.407199999999999,6.3872,,6.321,6.4,6.4039,6.373,6.4001
2024-07-05,,,,,,8.6008,6.3149,6.4854,6.47,6.45,6.38,6.3256,,6.352200000000001,6.35,6.3328,,6.2673,6.3487,6.358200000000001,6.320100000000001,6.3494
2024-07-08,,,,,,7.8239,6.22,6.4883,6.4713,6.4519,6.4,6.33,,6.3502,6.3529,6.341500000000001,,6.277300000000001,6.3565,6.37,6.3234,6.3601
2024-07-09,,,,,,7.6209,6.17,6.45,6.429899999999999,6.43,6.388,6.3218000000000005,,6.3541,6.35,6.339800000000001,,6.28,6.364,6.374,6.3269,6.36
2024-07-10,,,,,,7.7502,6.1062,6.3715,6.3344,6.3239,6.2731,6.2114,,6.2408,6.24,6.2354,,6.1762,6.2707,6.282000000000001,6.2348,6.2695
2024-07-11,,,,,,7.7372,6.07,6.307,6.2629,6.243900000000001,6.1811,6.1102,,6.1527,6.1587000000000005,6.1577,,6.1043,6.2102,6.217800000000001,6.1695,6.21
2024-07-12,,,,,,7.666199999999999,6.08,6.2902,6.253,6.2232,6.160000000000001,6.1028,,6.1537999999999995,6.1529,6.143,,6.0878,6.21,6.2144,6.1695,6.207
2024-07-15,,,,,,7.7937,6.1071,6.31,6.2764,6.2564,6.1823,6.1334,,6.19,6.1909,6.179700000000001,,6.1212,6.24,6.25,6.205,6.241
2024-07-16,,,,,,7.5476,6.1033,6.285199999999999,6.2365,6.226999999999999,6.157000000000001,6.1,,6.160000000000001,6.160000000000001,6.1563,,6.1026,6.22,6.2299999999999995,6.1886,6.225
2024-07-17,,,,,,7.7143999999999995,6.1729,6.34,6.29,6.2544,6.188699999999999,6.13,,6.1762,6.17,6.159,,6.11,6.223,6.2302,6.1933,6.227
2024-07-18,,,,,,7.949599999999999,6.28,6.4869,6.4298,6.3966,6.3212,6.2541,,6.2658,6.2491,6.2293,,6.1781,6.2858,6.2968,6.257,6.2901
2024-07-19,,,,,,8.0961,6.298,6.5462,6.4768,6.4435,6.3544,6.277,,6.2978,6.2922,6.2667,,6.2136,6.3195,6.3275,6.2888,6.323100000000001
2024-07-22,,,,,,8.1453,6.2937,6.5347,6.4555,6.4,6.3228,6.2517,,6.28,6.2739,6.2535,,6.1938,6.3013,6.3114,6.2700000000000005,6.3
2024-07-23,,,,,,8.4109,6.3676,6.6246,6.5533,6.5052,6.4202,6.3434,,6.3604,6.3565,6.3444,,6.2681,6.3708,6.3728,6.3314,6.3569
2024-07-24,,,,,,8.5444,6.4146,6.6556,6.5907,6.54,6.4578,6.37,,6.3705,6.362,6.339999999999999,,6.26,6.36,6.3648,6.3256,6.35
2024-07-25,,,,,,7.019,6.3625,6.722,6.65,6.580800000000001,6.4906,6.3868,,6.3867,6.3763,6.3441,,6.2579,6.37,6.3755,6.336,6.3564
2024-07-26,,,,,,6.9952,6.3524,6.7156,6.6378,6.5636,6.4508,6.33,,6.33,6.3224,6.2807,,6.2078,6.3274,6.335299999999999,6.295899999999999,6.316
2024-07-29,,,,,,7.0204,6.3163,6.69,6.585500000000001,6.54,6.44,6.3252,,6.3241,6.3155,6.2832,,6.2129,6.3432,6.350699999999999,6.3084,6.3262
2024-07-30,,,,,,7.1958,6.3137,6.6389,6.55,6.5124,6.410000000000001,6.3026,,6.2986,6.2946,6.26,,6.19,6.3229,6.326,6.2853,6.3043
2024-07-31,,,,,,7.2314,6.3337,6.609699999999999,6.5115,6.4795,6.3675,6.26,,6.2507,6.2404,6.2029,,6.1498,6.2787,6.2802,6.2423,6.2585
2024-08-01,,,,,,7.1288,6.18,6.4656,6.3823,6.39,6.3,6.21,,6.2,6.1913,6.1599,,6.1139,6.2479,6.2517,6.2127,6.2278
2024-08-02,,,,,,7.2089,6.0368,6.2645,6.1567,6.17,6.11,6.0396,,6.04,6.0329,6.010600000000001,,5.9721,6.111399999999999,6.112,6.0723,6.092
2024-08-05,,,,,,7.291000000000001,5.9613,6.2125,6.1104,6.1246,6.0666,6.0102,,6.0175,6.015,6.0093000000000005,,5.9627,6.113,6.1181,6.076299999999999,6.0952
2024-08-06,,,,,,7.2162,6.1641,6.4143,6.2813,6.261,6.1582,6.0961,,6.1001,6.094500000000001,6.0935,,6.0466,6.170899999999999,6.1731,6.1362,6.154000000000001
2024-08-07,,,,,,7.167700000000001,6.1116,6.3805,6.2731,6.2528,6.1522,6.0889,,6.0927,6.0844,6.08,,6.0366,6.1638,6.1634,6.1327,6.1442
2024-08-08,,,,,,7.1146,6.1106,6.3872,6.2774,6.2564,6.1436,6.0603,,6.0582,6.0414,6.025,,5.9881,6.101999999999999,6.1016,6.0773,6.0817
2024-08-09,,,,,,6.002,6.1702,6.4,6.2673,6.2434,6.1,6.0,,5.9797,5.961800000000001,5.949800000000001,,5.9037,6.016799999999999,6.023000000000001,6.0,6.014
2024-08-12,,,,,,6.0325,6.1878,6.4233,6.28,6.2495,6.0797,5.96,,5.9457,5.93,5.910000000000001,,5.8708,5.988,6.0017,5.9793,5.9925
2024-08-13,,,,,,6.015,6.1462,6.35,6.1992,6.17,6.0207,5.8979,,5.8896,5.8702,5.8524,,5.8223,5.9534,5.9716,5.9555,5.9714
2024-08-14,,,,,,6.0035,6.1244,6.33,6.1766,6.1674999999999995,6.027499999999999,5.8979,,5.9001,5.8778,5.8616,,5.8185,5.9529,5.9712000000000005,5.9512,5.9701
2024-08-15,,,,,,,6.2169,6.4333,6.2772,6.244,6.0875,5.94,,5.95,5.9379,5.9146,,5.86,5.9808,6.001399999999999,5.9624,5.9937
2024-08-16,,,,,,,6.3893,6.6095,6.4164,6.3199,6.1753,5.9997,,6.0025,5.9876,5.9557,,5.887300000000001,6.0013,6.0247,5.9926,6.0179
2024-08-19,,,,,,,6.4654,6.660000000000001,6.449599999999999,6.3479,6.2027,6.0173,,6.0231,6.0185,6.0111,,5.939100000000001,6.0524,6.0727,6.0426,6.0645
2024-08-20,,,,,,,6.4,6.6346,6.46,6.3967,6.2696,6.0895,,6.0912,6.089999999999999,6.086,,6.01,6.117200000000001,6.13,6.0963,6.1165
2024-08-21,,,,,,,6.3879,6.612699999999999,6.44,6.37,6.2573,6.0709,,6.064,6.0676,6.0668,,6.0052,6.113,6.135799999999999,6.0996,6.1212
2024-08-22,,,,,,,6.4342,6.6567,6.4692,6.4003,6.29,6.0985,,6.089999999999999,6.0912,6.0871,,6.0223,6.13,6.148000000000001,6.1167,6.1333
2024-08-23,,,,,,,6.3804,6.5795,6.3793999999999995,6.309400000000001,6.21,6.0298,,6.04,6.0403,6.0375,,5.9797,6.0923,6.114,6.0892,6.100500000000001
2024-08-26,,,,,,,6.3523,6.548899999999999,6.339999999999999,6.2929,6.2064,6.057,,6.0851,6.082,6.08,,6.0072,6.1302,6.1516,6.13,6.14
2024-08-27,,,,,,,6.338,6.5841,6.37,6.3093,6.2119,6.0771,,6.1068,6.1071,6.1,,6.0171,6.1457,6.1696,6.149,6.1627
2024-08-28,,,,,,,6.3523,6.6877,6.4831,6.3927,6.29,6.1512,,6.17,6.164700000000001,6.160000000000001,,6.0593,6.184400000000001,6.2001,6.1842,6.1968000000000005
2024-08-29,,,,,,,6.3491,6.7635,6.554,6.461,6.3397,6.1894,,6.2,6.1896,6.1789,,6.0722,6.1901,6.2102,6.1902,6.208800000000001
2024-08-30,,,,,,,6.1788,6.6971,6.54,6.4906,6.4,6.2601,,6.2644,6.2493,6.2396,,6.1305,6.243,6.2574,6.2396,6.2613
2024-09-02,,,,,,,6.1102,6.6687,6.516600000000001,6.4966,6.422199999999999,6.296,,6.306,6.2873,6.28,,6.169199999999999,6.2742,6.286499999999999,6.2702,6.2869
2024-09-03,,,,,,,6.1896,6.7147,6.5266,6.5002,6.410000000000001,6.3,,6.3136,6.2971,6.2892,,6.1851,6.2896,6.3098,6.2828,6.3051
2024-09-04,,,,,,,6.18,6.6368,6.440400000000001,6.42,6.33,6.2505,,6.2734,6.2593000000000005,6.2495,,6.146300000000001,6.2535,6.2798,6.2548,6.2772
2024-09-05,,,,,,,6.1748,6.6049,6.387300000000001,6.37,6.2700000000000005,6.2051,,6.227200000000001,6.2071,6.190400000000001,,6.0979,6.211,6.24,6.2128,6.2383
2024-09-06,,,,,,,6.2,6.6154,6.4111,6.3829,6.2700000000000005,6.2,,6.2174,6.1903,6.1689,,6.0847,6.1934,6.22,6.1925,6.2233
